지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),평균수증기압(hPa),최고수증기압(hPa),최저수증기압(hPa),최고수증기압 나타난날(yyyymmdd),최저수증기압 나타난날(yyyymmdd),평균이슬점온도(°C),평균상대습도(%),최소상대습도(%),최소상대습도 나타난날(yyyymmdd),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),일최다강수량 나타난날(yyyymmdd),1시간최다강수량 나타난날(yyyymmdd),10분최다강수량 나타난날(yyyymmdd)
261,해남,2015-08,25,29.5,21,34.1,16.7,20150808,20150827,27.6,36.3,18.2,20150802,20150827,22.6,88,50,20150815,155.7,105.3,28.5,6.9,20150821,20150821,20150821
261,해남,2015-09,20.4,26.8,15,30,11.6,20150904,20150928,20,30.9,12.5,20150902,20150929,17.3,84,26,20150929,67.9,29,9.8,2.7,20150923,20150923,20150923
261,해남,2015-10,15.1,22.5,8.7,26.4,3.1,20151006,20151031,13.7,28.9,5.1,20151001,20151031,11.1,80,23,20151004,63.3,42,16.5,9.6,20151001,20151027,20151027
261,해남,2015-11,11.2,15.7,6.8,23.2,-0.4,20151105,20151129,11.7,21.3,5.2,20151108,20151126,8.6,86,37,20151103,77.4,16.1,0,0,20151113,20151101,20151101
261,해남,2015-12,4.9,9.7,0,17.2,-6.3,20151209,20151230,7,14.1,3.5,20151202,20151230,1.2,78,26,20151201,52.8,31.5,,,20151210,,
261,해남,2016-01,0.4,4.8,-3.5,13.8,-9.8,20160103,20160124,4.9,11.9,1.9,20160103,20160122,-3.7,75,30,20160123,56.3,18.4,,,20160129,,
261,해남,2016-02,2.4,7.7,-2.9,16.9,-8,20160212,20160208,5.5,17.5,2,20160213,20160225,-2.8,71,13,20160210,24.1,13,,,20160212,,
261,해남,2016-03,6.6,13.3,0.1,21.8,-8.1,20160330,20160302,7.6,19.5,1.6,20160305,20160312,1.6,74,12,20160312,93.7,36,,,20160305,,
261,해남,2016-04,13.3,19.6,7.4,24.8,2.4,20160425,20160406,12.1,22.2,4.2,20160416,20160405,9.3,81,14,20160424,175.7,48.8,14.6,4.9,20160427,20160416,20160416
261,해남,2016-05,17.8,24.1,11.8,29.5,6.2,20160518,20160508,15.6,26.3,5.8,20160515,20160507,13.3,78,20,20160501,111.6,27.4,10.4,4,20160524,20160503,20160515
261,해남,2016-06,21.8,26.2,18.4,29.3,12,20160626,20160603,21,29.5,11.5,20160619,20160603,18.1,81,34,20160625,103.5,54.3,16.9,10,20160624,20160624,20160624
261,해남,2016-07,25.9,29.9,22.7,34.6,18.5,20160731,20160718,26.7,37.4,18.5,20160728,20160718,22,80,47,20160729,205.4,84.7,46.2,17.1,20160703,20160703,20160703
261,해남,2016-08,27.2,33.4,22.3,37.1,16.9,20160811,20160828,26.4,34.8,12.2,20160815,20160829,21.7,74,26,20160824,25.1,18.2,4.5,1.2,20160828,20160828,20160828
261,해남,2016-09,22.2,27.5,17.9,31,13.2,20160904,20160921,21.1,30.6,12.8,20160904,20160921,18.1,79,35,20160921,194,93.6,35.5,10,20160917,20160917,20160917
261,해남,2016-10,16.8,21.5,12.5,29.6,2.8,20161004,20161030,14.8,30.6,2.2,20161003,20161030,12,76,10,20161030,228.6,92.2,55.3,16.3,20161008,20161008,20161008
261,해남,2016-11,8.7,14.5,3.3,21.3,-3,20161105,20161126,8.3,16.9,1,20161119,20161109,3,70,7,20161109,84.5,24.8,,,20161118,,
261,해남,2016-12,4.4,9.9,-0.7,19.1,-6.6,20161221,20161211,6.1,18.4,2.1,20161221,20161230,-1.1,70,21,20161211,57.7,21.5,,,20161226,,
261,해남,2017-01,1.6,6.9,-3.5,13.4,-10.4,20170102,20170128,4.6,10.6,1.8,20170129,20170128,-4.5,66,14,20170128,8.8,4.4,,,20170108,,
261,해남,2017-02,1.9,8,-4.1,15.2,-9.1,20170216,20170219,4.6,12.5,1.8,20170217,20170202,-4.8,64,14,20170215,23.7,11.9,,,20170222,,
261,해남,2017-03,5.5,12.8,-1.8,19.4,-7.4,20170319,20170303,5.4,10.8,1.4,20170329,20170311,-2.4,62,8,20170311,24,6.8,,,20170325,,
261,해남,2017-04,12.9,20.4,5.6,26.4,-3.3,20170416,20170403,9.5,18.8,2.5,20170417,20170404,5.3,66,12,20170429,42.7,21.5,6.9,1.6,20170405,20170405,20170405
261,해남,2017-05,17.7,25.3,10.3,31.8,4.5,20170530,20170507,12.7,22.1,3.2,20170531,20170506,10,66,7,20170506,9.6,3.8,2.3,0.6,20170509,20170509,20170509
261,해남,2017-06,21.6,27.4,16.6,32.2,9.1,20170619,20170604,18,27.9,6.5,20170630,20170602,15.3,71,17,20170602,24.4,10,3.1,1.4,20170606,20170606,20170606
261,해남,2017-07,27.2,31,23.9,34.8,20.7,20170720,20170728,29.6,35.9,16.4,20170725,20170727,23.8,83,46,20170727,162.7,86,38.4,16.4,20170706,20170706,20170706
261,해남,2017-08,26.6,31.8,22.2,37.2,14.6,20170806,20170827,26.9,35.4,10.4,20170824,20170826,21.9,78,22,20170826,198.9,75.9,25.1,13.1,20170814,20170814,20170821
261,해남,2017-09,21.3,27.1,16.2,30.1,8.2,20170901,20170930,18.9,31.3,6.7,20170911,20170930,16.3,76,15,20170930,86.5,60.5,22.5,6.4,20170906,20170906,20170906
261,해남,2017-10,15.7,21.9,10.5,28.9,-0.3,20171010,20171031,13.4,26.8,5.5,20171002,20171031,10.6,75,24,20171031,113.3,86.1,46.9,14.7,20171001,20171001,20171001
261,해남,2017-11,7.3,14.5,0.1,21.5,-5.3,20171110,20171127,7,17.8,1.7,20171108,20171130,0.9,67,17,20171130,2.2,1.5,,,20171117,,
261,해남,2017-12,1.1,7,-4.5,14.7,-9.8,20171203,20171214,4.6,12.2,1.1,20171224,20171215,-4.5,69,10,20171215,28.5,16.6,,,20171224,,
261,해남,2018-01,-0.9,4.2,-5.6,11.2,-14,20180115,20180112,4.1,9.6,1.3,20180116,20180128,-6.2,70,22,20180128,44.8,22.8,,,20180116,,
261,해남,2018-02,0.3,6.5,-6,15.4,-12.1,20180227,20180207,3.9,11.8,1.2,20180228,20180221,-6.9,62,12,20180221,24.3,21.7,,,20180228,,
261,해남,2018-03,8,14.4,1.8,23,-4.1,20180331,20180310,8.2,17.2,3,20180315,20180302,3.2,75,21,20180331,147.6,55.3,,,20180315,,
261,해남,2018-04,13,19.5,6.4,26.5,-1.3,20180420,20180419,10.7,20.1,2.7,20180422,20180407,7.1,72,16,20180412,120.1,34.2,8.2,3.3,20180423,20180423,20180423
261,해남,2018-05,18,23.5,12.9,29.1,2.8,20180515,20180504,15.3,27.2,5.4,20180516,20180504,12.7,75,16,20180524,75.3,24.2,7.9,2.3,20180507,20180507,20180507
261,해남,2018-06,21.7,27.4,17.4,33.2,11.9,20180625,20180601,19.2,28.3,11.6,20180626,20180603,16.6,76,22,20180602,238.9,130.2,48.7,19.3,20180628,20180628,20180628
261,해남,2018-07,26.7,31.9,22.5,36.6,17.9,20180727,20180707,27.7,34.8,18.6,20180728,20180708,22.7,81,46,20180720,18.8,12.2,7.6,2.6,20180701,20180701,20180701
261,해남,2018-08,27.5,32.3,23.6,36.3,20.3,20180801,20180825,29.2,36.1,17.5,20180810,20180818,23.5,81,46,20180821,204.2,157.8,39.7,9.9,20180823,20180823,20180831
261,해남,2018-09,20.7,26.1,15.9,29.1,7.8,20180905,20180925,20.1,30.9,9.6,20180903,20180930,17.2,82,26,20180918,128.4,38.2,32,11.1,20180904,20180904,20180904
261,해남,2018-10,13.3,19.8,6.8,25,1.2,20181004,20181031,11.5,24,6.8,20181006,20181031,8.4,76,27,20181021,214.1,112.3,26.6,5.2,20181006,20181006,20181006
261,해남,2018-11,7.9,15.4,0.9,20,-3.9,20181105,20181123,8.3,19.2,3.8,20181108,20181120,3.6,79,20,20181120,44.6,25,,,20181108,,
261,해남,2018-12,2.3,7.3,-2.3,20.8,-8.9,20181203,20181215,5.6,18.9,1.5,20181203,20181226,-2.7,72,22,20181226,36,15.7,,,20181204,,
261,해남,2019-01,0.5,6.1,-4.7,9.8,-10,20190123,20190104,4.3,7.7,1.8,20190119,20190109,-5.2,68,24,20190124,14.5,11.2,,,20190131,,
261,해남,2019-02,2.2,8,-3.3,14.7,-9.8,20190223,20190212,5,15.3,2,20190203,20190210,-3.7,68,19,20190223,33.5,26,,,20190219,,
261,해남,2019-03,6.5,13.2,-0.1,19.3,-5.3,20190326,20190324,6.9,17.2,3.4,20190320,20190317,1.2,72,19,20190329,49,20.3,,,20190310,,
261,해남,2019-04,10.9,17.1,4.4,24.1,-5.3,20190422,20190403,9.7,18.8,2.7,20190424,20190403,5.6,74,13,20190406,61.1,20.7,8.5,3.5,20190429,20190407,20190407
261,해남,2019-05,16.7,24.2,9.3,28.3,-0.6,20190524,20190507,12.9,22.2,4,20190527,20190507,9.9,70,17,20190507,99,56.6,11.1,2.3,20190518,20190518,20190518
261,해남,2019-06,20.5,26,15.8,29.9,11.2,20190605,20190603,19.4,28.1,12.5,20190629,20190601,16.9,82,36,20190602,45.1,27.5,9.4,3.4,20190606,20190606,20190606
261,해남,2019-07,24.2,28.1,21,31.9,17.7,20190731,20190706,25.9,34.6,18.1,20190731,20190706,21.5,86,41,20190706,181.9,124.2,21.8,5.7,20190720,20190720,20190720
261,해남,2019-08,25.6,30.6,21.4,34.4,15.5,20190802,20190831,27.8,35.6,17.5,20190814,20190831,22.7,85,41,20190818,205.2,70.8,29.9,10.5,20190811,20190812,20190812
261,해남,2019-09,22,27,18,29.7,9.3,20190915,20190924,22.6,31.3,11.6,20190905,20190924,19.1,86,38,20190918,258.9,59.2,22.1,7.8,20190921,20190907,20190907
261,해남,2019-10,15.8,22.1,9.9,27.7,1.4,20191004,20191028,14.2,27.6,6.7,20191002,20191028,11.6,79,30,20191010,223.7,186.6,42.7,15,20191002,20191002,20191002
261,해남,2019-11,10.1,16.8,3.4,22.4,-5.9,20191102,20191130,9.2,20.1,2.6,20191117,20191129,4.9,73,19,20191129,12.8,7.2,,,20191118,,
261,해남,2019-12,3.6,9.5,-2.1,16,-7.1,20191210,20191228,5.9,15.6,1.9,20191217,20191206,-1.2,73,27,20191225,37.3,21.8,,,20191201,,
261,해남,2020-01,3.8,8.5,-0.6,18.8,-7.3,20200107,20200105,6.1,18.2,2.4,20200107,20200117,-0.8,74,21,20200121,75.8,26.2,,,20200127,,
261,해남,2020-02,4.2,9.9,-1.5,17.8,-6.9,20200214,20200206,6.5,15.4,1.7,20200225,20200206,-0.1,76,25,20200206,27.8,9.1,,,20200212,,
261,해남,2020-03,7.5,14,0.5,20.2,-8.3,20200331,20200306,7.2,17.4,1.9,20200326,20200306,1.4,70,11,20200306,27,9.7,,,20200326,,
261,해남,2020-04,9.8,16.3,2.9,21.7,-1.9,20200430,20200409,7.7,17.3,3.6,20200430,20200414,2.4,65,17,20200414,56.7,17.3,9.8,3.8,20200417,20200412,20200412
261,해남,2020-05,17.1,22.1,12.7,26.9,6.4,20200506,20200513,15.4,22.2,5.9,20200509,20200508,13.1,80,26,20200507,188.1,59.4,27.6,8,20200503,20200503,20200515
261,해남,2020-06,22,26.8,17.9,30.4,12.4,20200609,20200602,21.2,30,8.1,20200613,20200608,18.2,82,23,20200608,257.7,100.2,22.7,9.4,20200618,20200612,20200612
261,해남,2020-07,22.7,26.3,20.1,31,16.3,20200731,20200702,24.6,34.4,18.1,20200730,20200701,20.7,89,48,20200701,319.6,81.8,33.5,13.3,20200713,20200710,20200710
261,해남,2020-08,27.4,31.4,24.2,34.2,20.3,20200821,20200821,30.7,35.2,23.8,20200814,20200821,24.4,85,51,20200818,153.7,85.4,26.4,9.4,20200826,20200826,20200826
261,해남,2020-09,20.8,26,16.6,31.3,10.2,20200901,20200921,20.7,30.4,12,20200901,20200928,17.7,84,35,20200921,295.7,113.9,23.1,6,20200902,20200902,20200902
261,해남,2020-10,14.3,21.1,7.9,26.5,1.6,20201003,20201030,11.6,21.8,4.5,20201004,20201029,8.6,72,20,20201015,27.4,27,6.3,1.2,20201021,20201021,20201021
261,해남,2020-11,10,15.7,4,22.9,-2.6,20201118,20201130,8.9,23.7,2.9,20201119,20201124,4.1,70,21,20201124,6.9,2.5,,,20201119,,
261,해남,2020-12,1.4,8,-4.9,13.7,-10.7,20201228,20201231,4.8,11.2,1.5,20201228,20201219,-3.8,71,18,20201219,13.9,8.4,,,20201227,,
261,해남,2021-01,0.9,6.7,-4.8,15.8,-17.1,20210115,20210108,5.3,12.2,1.6,20210122,20210108,-3,77,22,20210127,36.3,13.9,,,20210123,,
261,해남,2021-02,4.3,10.2,-1.4,20.9,-7.4,20210221,20210210,6,13.8,2.5,20210222,20210223,-1.2,70,17,20210212,33.1,16.4,,,20210201,,
261,해남,2021-03,8.9,15.4,2.8,22.3,-3.6,20210326,20210303,8.4,17.6,3.6,20210327,20210309,4,75,20,20210326,127.2,34.6,,,20210301,,
261,해남,2021-04,13,19.2,6.9,24.2,-1.6,20210423,20210415,9.2,17.7,3.7,20210403,20210415,5.3,64,17,20210415,43.5,22.9,6.5,1.4,20210412,20210430,20210430
261,해남,2021-05,17.1,22.9,11.2,28.7,3,20210531,20210503,14.1,25.8,6.2,20210515,20210506,11.6,74,20,20210509,128.9,39.9,13.4,6.6,20210516,20210516,20210516
261,해남,2021-06,22.3,27.3,18.2,30.5,12.4,20210621,20210605,20.8,26.9,10.6,20210611,20210604,18,78,34,20210620,127.4,31.9,31.4,20.4,20210611,20210628,20210628
261,해남,2021-07,26.3,30.5,22.6,33.7,17.7,20210721,20210701,27.7,34.6,19.9,20210731,20210701,22.7,82,51,20210724,500.7,297.3,63.4,14.4,20210706,20210706,20210706
261,해남,2021-08,25.8,30.6,22.2,34.8,18.1,20210806,20210819,27.7,34,19.1,20210806,20210818,22.7,84,44,20210826,172.3,29,15.6,10.5,20210803,20210802,20210802
261,해남,2021-09,22,26.4,18.2,30.5,11.7,20210912,20210924,21.4,31.5,13.3,20210901,20210923,18.5,82,47,20210923,108.2,36.5,28.1,9.2,20210929,20210929,20210929
261,해남,2021-10,15.6,22.3,9.7,29.7,-1.6,20211004,20211018,14.4,27.7,3.1,20211010,20211017,10.9,77,22,20211018,25.8,12.2,12,6.3,20211010,20211010,20211010
261,해남,2021-11,8.5,15.6,2.3,21.4,-4.2,20211107,20211128,8.5,15.4,4.1,20211108,20211127,4.2,77,30,20211127,77.9,33.5,,,20211108,,
261,해남,2021-12,2.3,8.9,-3.3,14.9,-11.9,20211210,20211227,5.5,11.5,2.3,20211210,20211227,-2.1,75,18,20211223,6.6,2.2,,,20211225,,
261,해남,2022-01,-0.1,5.6,-5.4,11.9,-12.3,20220122,20220119,4.1,7.3,1.8,20220125,20220118,-5.8,68,21,20220101,5,1.9,,,20220105,,
261,해남,2022-02,0.2,6.2,-5.8,14.5,-10.5,20220228,20220218,3.8,8.2,1.8,20220226,20220204,-6.8,62,18,20220227,3.9,1.4,,,20220216,,
261,해남,2022-03,7.5,14.1,1.3,21.6,-7.1,20220312,20220308,7.7,17.2,2,20220326,20220307,2.2,72,16,20220307,113.7,29.6,,,20220325,,
261,해남,2022-04,12.6,20.2,5.8,25.4,-2.8,20220424,20220405,10.4,21,2.6,20220426,20220405,6.4,71,13,20220419,24.5,18.1,9.2,2.5,20220429,20220429,20220429
261,해남,2022-05,16.3,23.4,10,28.8,2.1,20220523,20220503,12.4,21.7,4.4,20220530,20220501,9.5,69,19,20220528,1.3,0.5,0.4,0.2,20220529,20220529,20220529
261,해남,2022-06,22.9,27.1,19.8,31.8,14.4,20220622,20220601,22.7,31.9,9.5,20220626,20220601,19.2,81,25,20220601,70.7,50.6,25,12,20220624,20220624,20220624
261,해남,2022-07,26.5,30.4,23.4,34,20.5,20220702,20220726,28.9,35.2,22.5,20220718,20220716,23.4,85,46,20220702,193.6,108.5,43.5,13.7,20220718,20220718,20220718
261,해남,2022-08,26.6,30.3,23.3,33.7,14.9,20220807,20220828,30.6,37.4,13.7,20220807,20220827,24.2,88,41,20220827,115.6,37.7,34.7,11.8,20220812,20220812,20220812
261,해남,2022-09,22.1,27.1,18,33,9.9,20220918,20220930,21.9,32.2,10.4,20220918,20220924,18.6,83,31,20220924,180,140.4,21.4,8.1,20220905,20220905,20220905
261,해남,2022-10,14.9,21.3,9,29.7,0.5,20221001,20221025,12.6,28.4,5.1,20221004,20221025,9.6,74,24,20221020,27,19.8,12.5,4.9,20221004,20221004,20221004
261,해남,2022-11,10.8,18.2,4,22.5,-1.3,20221111,20221127,9.9,22.4,3.5,20221128,20221130,6,76,16,20221127,30.7,12.2,,,20221129,,
261,해남,2022-12,1.4,6.7,-3.6,12.4,-9,20221208,20221218,4.9,9.7,1.5,20221221,20221216,-3.5,73,20,20221216,28.5,8,,,20221222,,
261,해남,2023-01,1.7,7.5,-4,17.8,-13.8,20230113,20230125,5.4,19.6,1.7,20230113,20230125,-2.9,74,28,20230110,50.4,43.2,,,20230113,,
261,해남,2023-02,3.2,9.3,-2.2,15.1,-8.7,20230228,20230205,5.6,11.7,2.1,20230218,20230221,-1.9,72,18,20230206,33.9,10.7,,,20230210,,
261,해남,2023-03,9.2,16.8,2.1,23.6,-4.9,20230310,20230303,7.8,17.3,2,20230323,20230316,2.5,68,12,20230316,32.2,18,,,20230323,,
261,해남,2023-04,13.2,19.1,6.8,25.8,0.1,20230420,20230427,11.1,21.8,3.3,20230419,20230412,7.7,74,13,20230412,91.9,57.3,7.9,1.5,20230405,20230405,20230405
261,해남,2023-05,18,23.3,13,30.3,4.9,20230516,20230502,16.5,27.2,5,20230528,20230501,14,81,18,20230501,263.6,115,22.6,7.7,20230505,20230505,20230505
261,해남,2023-06,22.3,26.5,19.2,30.4,14.2,20230623,20230607,22.7,31.5,10.1,20230627,20230604,19.2,85,30,20230604,153.7,44.8,26.1,17.1,20230629,20230629,20230629
261,해남,2023-07,26,29.3,23.4,33.5,20.3,20230731,20230706,30,34.8,21.7,20230726,20230721,24.1,90,52,20230706,526,166.4,34.2,11.5,20230716,20230703,20230724
261,해남,2023-08,26.9,32.2,22.9,36,19.3,20230805,20230826,29.5,36.5,20.6,20230806,20230831,23.7,84,44,20230816,199.8,46.6,35,11.5,20230823,20230807,20230807
262,고흥,2013-08,27.4,32.1,23.6,36,19.9,20130820,20130827,29,37.1,17,20130806,20130828,23.4,81,38,20130827,224.5,79,28,10,20130824,20130824,20130824
262,고흥,2013-09,22.2,27.5,17.6,31.4,11.6,20130915,20130926,20.2,29.7,7.2,20130914,20130926,17.4,77,24,20130926,91.4,44,12,8.5,20130929,20130929,20130914
262,고흥,2013-10,16.9,22.9,11.6,27.9,3.1,20131007,20131027,14.2,25.2,5.1,20131007,20131025,11.4,73,23,20131028,48.5,40.5,10,2.5,20131008,20131008,20131008
262,고흥,2013-11,8.8,15.1,3.4,23.1,-2.6,20131102,20131129,8.4,19,3.4,20131109,20131111,3.6,73,22,20131107,68.6,35.5,,,20131124,,
262,고흥,2013-12,3.9,9.2,-1.2,14.4,-6.7,20131208,20131229,5.3,12.7,2.5,20131209,20131224,-2.3,66,22,20131224,4,3,,,20131209,,
262,고흥,2014-01,2.2,9,-4,15.8,-9.6,20140125,20140110,4.6,13.4,1.3,20140125,20140113,-4.8,64,12,20140126,13.5,7.5,,,20140108,,
262,고흥,2014-02,4.6,10.1,-0.4,18.8,-5.4,20140201,20140222,5.6,15.6,1.4,20140201,20140204,-2.2,64,17,20140223,37.4,15,,,20140226,,
262,고흥,2014-03,8.8,14.4,3,22.5,-4.4,20140327,20140308,7.9,16.1,1.6,20140330,20140307,1.9,67,11,20140311,111.1,38.5,,,20140312,,
262,고흥,2014-04,13.8,20.1,7.8,25.6,3.2,20140415,20140408,9.6,15.9,3,20140430,20140408,5.7,64,13,20140414,95.5,44.5,8,3,20140428,20140428,20140427
262,고흥,2014-05,18.1,24.3,11.7,30.8,4.2,20140530,20140507,13.1,22,4.3,20140526,20140505,10.4,66,16,20140517,123.1,43,12,3.5,20140511,20140511,20140520
262,고흥,2014-06,21.5,25.9,17.8,29.3,14.8,20140628,20140607,19.8,24,13.5,20140620,20140616,17.3,79,37,20140616,185.5,86.5,14,13,20140603,20140612,20140623
262,고흥,2014-07,24.3,28.2,21.3,33.4,18.4,20140731,20140702,25.3,33.4,15.5,20140724,20140727,21.2,84,33,20140727,302.2,72,39,15,20140719,20140719,20140719
262,고흥,2014-08,24.3,27.8,21.4,32.1,17.4,20140805,20140830,25.2,31.5,18.8,20140806,20140829,21.1,84,49,20140812,656.1,306.5,52.5,15,20140802,20140802,20140824
262,고흥,2014-09,21.7,27.1,17.4,30.2,14.2,20140909,20140922,20.1,28.8,13.6,20140924,20140921,17.4,79,35,20140910,121.3,77,15.5,5,20140924,20140924,20140924
262,고흥,2014-10,16.2,22.6,10.5,26.3,4.8,20141010,20141028,13.8,24.1,5.8,20141021,20141018,11.4,77,22,20141018,111.5,45,19.5,5.5,20141022,20141022,20141022
262,고흥,2014-11,10.3,16.4,4.9,21.1,-2,20141106,20141119,9.4,17.9,3.6,20141101,20141119,5.5,76,19,20141107,85.1,66.5,,,20141124,,
262,고흥,2014-12,2.5,7.8,-2.3,13.4,-6.5,20141230,20141227,5.1,10.3,1.9,20141201,20141218,-3,70,18,20141230,9.1,4,,,20141220,,
262,고흥,2015-01,2.9,8.1,-2,13,-6.3,20150106,20150118,5.2,13.2,1.4,20150106,20150118,-3,68,15,20150118,30.5,8.5,,,20150125,,
262,고흥,2015-02,3.8,9,-1.1,12.6,-7.4,20150224,20150201,5.3,12.8,1.5,20150221,20150209,-2.8,65,18,20150209,51.5,24,,,20150221,,
262,고흥,2015-03,8,14.6,1.8,21.4,-4.3,20150317,20150305,6.6,16,1.2,20150331,20150305,-0.4,61,10,20150305,77.9,62.5,,,20150318,,
262,고흥,2015-04,13.3,18.6,8.3,26.9,2.8,20150426,20150417,10.9,21,2.5,20150402,20150417,7.5,73,12,20150427,297.6,123,28,11.5,20150429,20150429,20150429
262,고흥,2015-05,18.4,24.6,12.2,31.3,4.3,20150526,20150505,13.7,21.7,4,20150530,20150517,11.1,67,12,20150517,153.5,86,29.5,11.5,20150511,20150511,20150511
262,고흥,2015-06,20.9,25.1,17.2,30,11.8,20150612,20150606,19.4,26,7.7,20150626,20150603,16.8,80,18,20150603,113.6,44.5,11,4,20150630,20150630,20150625
262,고흥,2015-07,24,27.9,20.7,32.7,15.8,20150730,20150704,26.4,37.8,13.9,20150729,20150702,21.7,88,36,20150702,249.9,122,30.6,9.2,20150712,20150712,20150712
262,고흥,2015-08,24.8,29.7,20.8,34.2,16.4,20150809,20150827,27.6,35.9,18.4,20150808,20150827,22.6,89,50,20150810,166,95.5,21.9,6.2,20150821,20150821,20150821
262,고흥,2015-09,20.8,26.3,16.1,29.1,12.7,20150904,20150914,20.2,29.7,12.4,20150902,20150915,17.5,84,36,20150928,82.8,31,8.1,3.6,20150923,20150923,20150903
262,고흥,2015-10,15.7,22.4,10,26.3,1.9,20151006,20151031,14,29.8,5.1,20151001,20151031,11.5,80,30,20151030,62,52.7,17.5,5.1,20151001,20151001,20151001
262,고흥,2015-11,11.5,16.2,7.4,22.3,0.3,20151105,20151129,12.1,21.6,4.6,20151108,20151126,9.2,87,42,20151103,70.1,19.9,,,20151107,,
262,고흥,2015-12,5.4,10.3,0.7,16.2,-6.1,20151209,20151230,7,13.8,2.8,20151210,20151227,1.1,76,18,20151219,24.3,8.1,,,20151211,,
262,고흥,2016-01,1.3,5.7,-2.9,14.7,-9.3,20160103,20160124,4.9,11.3,1.3,20160103,20160123,-4,71,23,20160123,57.5,26.7,,,20160128,,
262,고흥,2016-02,3.3,8.6,-1.8,16.8,-7.5,20160212,20160207,5.3,18.1,1.7,20160212,20160223,-3.5,64,18,20160209,56.2,36.8,,,20160212,,
262,고흥,2016-03,7.8,13.7,1.7,21.4,-5.8,20160330,20160301,7.9,18.4,2.1,20160305,20160312,2.3,73,16,20160330,84.2,20.4,,,20160304,,
262,고흥,2016-04,13.8,19.5,8.6,24.8,4.1,20160414,20160401,12.2,22,4.4,20160416,20160401,9.5,79,13,20160401,264.7,60.2,15,3.5,20160427,20160416,20160416
262,고흥,2016-05,18,24,12,30.3,6.2,20160530,20160501,15.6,24.7,7.1,20160524,20160516,13.3,78,20,20160501,128.2,50.1,13.1,4,20160503,20160503,20160524
262,고흥,2016-06,21.5,25.4,18.3,29.3,12.1,20160626,20160603,22.9,31.1,11.5,20160619,20160602,19.5,90,35,20160601,117.5,49.3,18.6,11,20160624,20160624,20160624
262,고흥,2016-07,25.3,29.2,22.2,33.9,19.2,20160731,20160718,29.8,38.7,22.1,20160730,20160718,23.9,93,54,20160731,173.3,56.4,25.9,8.1,20160703,20160702,20160702
262,고흥,2016-08,26.6,32.1,22.3,36,16.1,20160811,20160829,26.2,34,13.8,20160810,20160831,21.6,76,34,20160831,47.4,34.2,11.1,4.9,20160828,20160803,20160803
262,고흥,2016-09,22.1,26.3,18.7,30.9,14.5,20160904,20160921,21.8,29.1,11.6,20160905,20160920,18.7,83,38,20160920,302.2,179.7,61.1,15.2,20160917,20160917,20160917
262,고흥,2016-10,16.9,21.4,13,28,4.3,20161004,20161030,15.7,28.9,4,20161003,20161030,13.1,80,24,20161030,193.7,125.1,39.9,8.1,20161005,20161005,20161005
262,고흥,2016-11,9.2,14.9,3.9,20.6,-1.9,20161105,20161125,8.8,17.4,2.1,20161119,20161109,3.9,73,15,20161116,107.2,57.4,,,20161118,,
262,고흥,2016-12,4.7,10.3,-0.3,18.9,-5.6,20161222,20161228,6.2,19.6,1.8,20161221,20161230,-0.9,70,16,20161210,109.8,64.5,,,20161221,,
262,고흥,2017-01,2,7.5,-3.2,14.1,-9,20170102,20170126,4.7,10.4,1.6,20170129,20170111,-4.4,65,17,20170126,13.2,5.1,,,20170129,,
262,고흥,2017-02,3,8.9,-2.8,14.9,-6.9,20170216,20170221,4.6,13.4,1.7,20170217,20170202,-4.7,61,13,20170204,38.8,27.7,,,20170222,,
262,고흥,2017-03,6.7,13.3,0.3,19.4,-3.8,20170330,20170307,5.8,11.5,1.9,20170330,20170306,-1.3,61,14,20170311,26.5,9.6,,,20170325,,
262,고흥,2017-04,14.1,20.5,7.8,25.7,0.4,20170430,20170402,10.1,19.2,2.6,20170417,20170412,6.2,64,13,20170429,74.2,30.8,8,2.3,20170406,20170406,20170406
262,고흥,2017-05,18.2,24.7,11.5,32.2,7.7,20170530,20170527,13.2,22.7,4.5,20170531,20170506,10.5,66,16,20170506,30.1,18.3,4.8,2.7,20170509,20170509,20170509
262,고흥,2017-06,21,26.5,16,31.2,10,20170618,20170604,18.1,28.1,8.9,20170630,20170604,15.5,74,21,20170604,274.7,162.6,106.6,24,20170626,20170626,20170626
262,고흥,2017-07,26.4,30.4,23,34.1,18.7,20170724,20170727,29.2,39.8,19.9,20170713,20170726,23.6,86,47,20170728,269.5,144.3,61.8,20.2,20170706,20170709,20170709
262,고흥,2017-08,26.3,30.9,22.2,36,15.5,20170806,20170831,26.9,35.2,13,20170823,20170830,22,79,30,20170829,109.8,73.1,19.6,7.9,20170814,20170814,20170814
262,고흥,2017-09,21.4,26.6,16.8,29.9,8.2,20170917,20170930,19.2,30.6,8.2,20170911,20170930,16.5,77,18,20170930,126.6,80.7,23.4,6.6,20170906,20170906,20170906
262,고흥,2017-10,16.3,21.8,11.6,28,0.1,20171010,20171031,14.4,26.9,3.4,20171002,20171031,11.7,77,16,20171031,139.6,94.5,21.7,6.6,20171001,20171001,20171001
